panic_id,incident_time,latitude,longitude
"80,673","9/4/2024, 18:03",-26.15,26.16
"80,652","9/4/2024, 13:18",-33.98,18.47
"80,665","9/4/2024, 15:33",-25.76,28.19
"80,648","9/4/2024, 12:58",-26.2,27.82
"80,681","9/4/2024, 20:39",-32.29,28.21
"80,662","9/4/2024, 15:19",-33.89,18.66
"80,670","9/4/2024, 16:31",-25.68,28.12
"80,678","9/4/2024, 19:58",-25.73,27.66
"80,669","9/4/2024, 16:28",-25.82,28.3
"80,680","9/4/2024, 20:17",-33.91,18.4
"80,682","9/4/2024, 21:09",-25.98,28.17
"80,677","9/4/2024, 19:23",-29.8,30.95
"80,679","9/4/2024, 20:06",-25.74,27.92
"80,683","9/4/2024, 21:24",-30.03,29.84
"80,686","9/4/2024, 23:11",-32.91,18.76
"80,800","11/4/2024, 14:29",-24.88,30.02
"80,688","9/4/2024, 23:29",-25.66,28.15
"80,687","9/4/2024, 23:21",-25.75,28.29
"80,689","9/4/2024, 23:31",-25.66,28.15
"80,691","9/4/2024, 23:40",-25.77,28.28
"80,695","10/4/2024, 01:20",-26.88,26.59
"80,731","10/4/2024, 13:53",-25.86,28.26
"80,690","9/4/2024, 23:32",-32.91,17.99
"80,700","10/4/2024, 02:14",-30.79,30.13
"80,699","10/4/2024, 02:11",-26.24,28.04
"80,711","10/4/2024, 08:45",-25,30.12
"80,610","8/4/2024, 20:25",-25.41,27.74
"80,692","10/4/2024, 00:17",-29.86,31.03
"80,707","10/4/2024, 07:55",-25.14,30.31
"80,704","10/4/2024, 07:10",-26.13,27.94
"76,418","22/2/2024, 03:42",-26.06,28.28
"80,701","10/4/2024, 03:11",-26.23,28.36
"80,693","10/4/2024, 01:06",-28.46,21.25
"80,717","10/4/2024, 10:01",-29.79,30.78
"80,713","10/4/2024, 09:22",-26.01,28.19
"80,709","10/4/2024, 08:25",-24.95,30.17
"80,703","10/4/2024, 06:51",-25.9,28.1
"80,491","6/4/2024, 18:12",-25.75,28.23
"80,702","10/4/2024, 06:40",-33.96,18.56
"80,705","10/4/2024, 07:31",-25.89,28.16
"80,697","10/4/2024, 01:48",-28.71,24.72
"80,710","10/4/2024, 08:31",-29.88,30.99
"80,712","10/4/2024, 09:13",-25.81,28.24
"80,698","10/4/2024, 01:57",-34.16,18.99
"80,706","10/4/2024, 07:31",-25.29,30.24
"80,715","10/4/2024, 09:36",-33.95,25.57
"80,716","10/4/2024, 09:57",-26.17,28.31
"80,708","10/4/2024, 08:12",-25.08,30.22
"80,718","10/4/2024, 10:09",-26.25,28.31
"80,714","10/4/2024, 09:35",-28.52,28.81
"80,722","10/4/2024, 11:01",-26.35,28.78
"80,721","10/4/2024, 10:38",-25.93,28.14
"80,720","10/4/2024, 10:24",-28.74,31.89
"80,723","10/4/2024, 11:33",-25.77,28.34
"80,724","10/4/2024, 11:37",-25.77,28.34
"76,794","26/2/2024, 08:52",-25.4,28.24
"80,727","10/4/2024, 12:32",-25.76,27.55
"80,719","10/4/2024, 10:13",-25.72,28.33
"80,771","11/4/2024, 09:26",-24.6,28.66
"83,792","30/5/2024, 19:21",-33.82,25.65
"83,389","24/5/2024, 09:15",-24.63,25.89
"80,733","10/4/2024, 14:04",-29.73,31.03
"83,414","24/5/2024, 14:19",-24.64,25.89
"80,726","10/4/2024, 12:27",-26.43,27.86
"83,427","24/5/2024, 17:23",-33.86,18.61
"80,734","10/4/2024, 14:35",-29.11,26.21
"80,729","10/4/2024, 12:43",-25.7,28.28
"80,728","10/4/2024, 12:39",-33.97,25.62
"80,730","10/4/2024, 12:58",-26.15,28.03
"83,437","24/5/2024, 19:40",-25.76,28.24
"80,732","10/4/2024, 13:56",-25.72,28.41
"80,751","10/4/2024, 20:17",-29.8,30.99
"80,763","11/4/2024, 04:08",-26.88,26.84
"80,749","10/4/2024, 18:05",-26.1,27.77
"80,752","10/4/2024, 20:57",-30.3,30.67
"80,762","11/4/2024, 02:33",-25.75,28.31
"80,736","10/4/2024, 14:44",-28.41,32.19
"80,758","10/4/2024, 23:08",-33.84,18.7
"80,746","10/4/2024, 17:47",-25.91,28.1
"80,743","10/4/2024, 16:39",-25.1,30.42
"80,741","10/4/2024, 16:33",-30.38,30.69
"80,757","10/4/2024, 22:20",-24.7,28.42
"80,753","10/4/2024, 21:13",-33.88,18.5
"80,754","10/4/2024, 21:26",-29.92,30.88
"80,744","10/4/2024, 16:44",-25.86,28.26
"80,737","10/4/2024, 15:32",-29.89,30.98
"80,147","2/4/2024, 16:55",-25.96,28.12
"80,739","10/4/2024, 15:39",-25.82,28.29
"80,747","10/4/2024, 17:59",-26.1,27.77
"80,735","10/4/2024, 14:40",-26.25,28.32
"80,755","10/4/2024, 21:28",-28.74,31.89
"80,750","10/4/2024, 18:40",-26.04,28.26
"80,740","10/4/2024, 16:12",-25.83,28.3
"80,790","11/4/2024, 11:58",-26.03,28.19
"80,671","9/4/2024, 16:33",-24.52,28.72
"80,769","11/4/2024, 09:05",-29.85,30.97
"80,748","10/4/2024, 18:02",-26.12,27.82
"80,644","9/4/2024, 10:52",-25.77,28.34
"80,756","10/4/2024, 21:47",-28.74,31.89
"80,764","11/4/2024, 07:31",-29.86,31.03
"80,759","10/4/2024, 23:08",-29.8,30.99
"80,761","11/4/2024, 00:39",-33.88,18.5
"80,765","11/4/2024, 07:40",-24.95,30.38
"80,767","11/4/2024, 08:08",-25.68,28.42
"80,742","10/4/2024, 16:35",-25.62,27.95
"80,770","11/4/2024, 09:09",-26.01,28.19
"80,773","11/4/2024, 09:32",-25.74,28.19
"80,766","11/4/2024, 08:02",-29.91,30.91
"80,774","11/4/2024, 09:36",-34.04,23.11
"80,784","11/4/2024, 10:19",-26.15,28.1
"80,768","11/4/2024, 08:12",-24.64,30.36
"80,776","11/4/2024, 09:42",-25.87,29.09
"80,783","11/4/2024, 10:17",-24.6,30.31
"80,745","10/4/2024, 17:18",-32.84,27.45
"80,772","11/4/2024, 09:30",-30.71,26.71
"80,786","11/4/2024, 10:42",-24.72,30.2
"80,779","11/4/2024, 09:50",-29.86,31.03
"80,780","11/4/2024, 09:53",-25.75,28.23
"80,781","11/4/2024, 10:11",-25.8,28.59
"80,792","11/4/2024, 12:03",-25.96,28.13
"80,788","11/4/2024, 11:01",-24.77,30.11
"80,791","11/4/2024, 12:01",-33.93,18.86
"80,777","11/4/2024, 09:42",-34.08,18.47
"80,782","11/4/2024, 10:14",-26.33,27.86
"80,795","11/4/2024, 13:37",-26.82,27.83
"80,778","11/4/2024, 09:43",-25.51,30.98
"80,775","11/4/2024, 09:39",-25.87,29.13
"80,785","11/4/2024, 10:36",-34.05,18.67
"80,789","11/4/2024, 11:07",-25.75,28.2
"80,799","11/4/2024, 14:28",-24.25,30.47
"80,793","11/4/2024, 12:43",-24.18,29
"80,796","11/4/2024, 13:47",-28.75,24.78
"80,797","11/4/2024, 14:02",-25.72,28.22
"80,803","11/4/2024, 14:53",-26.15,28.03
"80,801","11/4/2024, 14:31",-24.89,30.06
"80,794","11/4/2024, 12:49",-26.36,28.37
"83,390","24/5/2024, 09:38",12.99,77.7
"80,847","12/4/2024, 11:12",-25.44,30.97
"81,016","15/4/2024, 08:13",-26.14,27.92
"81,069","16/4/2024, 08:40",-29.53,31.21
"80,787","11/4/2024, 10:46",-25.68,28.26
"80,809","11/4/2024, 15:55",-26.73,27.96
"80,816","11/4/2024, 17:23",-26.16,28.17
"80,814","11/4/2024, 17:21",-26.26,28.07
"80,819","11/4/2024, 18:27",-33.8,18.52
"80,818","11/4/2024, 18:04",-28.74,31.89
"80,807","11/4/2024, 15:38",-29.75,31.04
"80,806","11/4/2024, 15:21",-25.75,28.24
"80,821","11/4/2024, 19:00",-26.87,27.87
"80,810","11/4/2024, 15:58",-25.65,28.12
"80,808","11/4/2024, 15:52",-26.15,28.03
"80,813","11/4/2024, 17:00",-31.38,27.05
"80,812","11/4/2024, 16:46",-26.43,27.34
"80,831","11/4/2024, 21:35",-33.96,18.47
"80,823","11/4/2024, 19:24",-25.98,28.19
"80,828","11/4/2024, 20:19",-29.63,31.05
"80,825","11/4/2024, 19:55",-29.85,30.97
"80,836","12/4/2024, 03:52",-26.72,27.88
"80,824","11/4/2024, 19:28",-26.27,27.8
"80,835","12/4/2024, 02:01",-26.19,27.97
"80,820","11/4/2024, 18:38",-26.09,28
"80,829","11/4/2024, 20:21",-26.16,27.69
"80,832","11/4/2024, 21:37",-33.61,26
"80,827","11/4/2024, 20:16",-33.01,17.94
"80,815","11/4/2024, 17:22",-26.08,28.25
"80,830","11/4/2024, 20:32",-34.13,18.45
"80,826","11/4/2024, 20:00",-26.13,28.23
"80,833","11/4/2024, 22:11",-27.91,31.65
"80,834","12/4/2024, 01:41",-27.47,32.05
"80,837","12/4/2024, 05:37",-25.26,27.23
"80,838","12/4/2024, 08:37",-26.01,28.19
"80,839","12/4/2024, 09:08",-26.52,29.99
"80,841","12/4/2024, 09:20",-25.5,30.96
"80,842","12/4/2024, 09:24",-25.68,30.04
"80,840","12/4/2024, 09:16",-25.77,28.25
"80,817","11/4/2024, 17:56",-26.39,27.89
"80,886","12/4/2024, 22:16",-26.19,28.29
"80,869","12/4/2024, 17:56",-22.96,30.43
"80,851","12/4/2024, 11:44",-29.86,31.04
"80,850","12/4/2024, 11:43",-25.73,28.16
"80,846","12/4/2024, 11:11",-24.52,28.71
"80,853","12/4/2024, 12:19",-25.82,28.27
"80,844","12/4/2024, 10:20",-26.18,28.22
"80,845","12/4/2024, 10:30",-33.81,18.51
"80,896","13/4/2024, 02:12",-26.23,28.32
"80,854","12/4/2024, 12:41",-25.85,28.24
"80,872","12/4/2024, 19:19",-29.98,30.93
"80,873","12/4/2024, 19:30",-29.92,30.93
"80,865","12/4/2024, 17:20",-26.03,28.09
"80,852","12/4/2024, 12:13",-26.36,28.11
"80,876","12/4/2024, 19:44",-27.38,31.61
"80,849","12/4/2024, 11:36",-29.83,31.02
"80,880","12/4/2024, 20:21",-33.01,17.94
"80,895","13/4/2024, 02:01",-29.93,30.98
"80,855","12/4/2024, 12:46",-25.68,28.12
"80,866","12/4/2024, 17:28",-33.98,25.6
"80,848","12/4/2024, 11:17",-33.71,18.99
"80,867","12/4/2024, 17:29",-25.79,27.77
"80,877","12/4/2024, 20:03",-29.69,30.97
"80,871","12/4/2024, 19:14",-28.23,28.31
"80,883","12/4/2024, 20:56",-29.11,26.26
"80,884","12/4/2024, 21:09",-29.93,30.98
"80,879","12/4/2024, 20:15",-28.41,32.18
"80,894","13/4/2024, 01:44",-32.91,17.99
"80,892","12/4/2024, 23:17",-25.98,28.12
"80,887","12/4/2024, 22:47",-29.85,31.02
"80,890","12/4/2024, 23:07",-29.11,26.26
"80,893","13/4/2024, 01:43",-33.93,18.41
"80,900","13/4/2024, 05:50",-29.89,30.29
"80,897","13/4/2024, 02:48",-28.74,31.89
"80,899","13/4/2024, 04:18",-27.19,25.33
"80,881","12/4/2024, 20:45",-26.28,27.78
"80,898","13/4/2024, 03:28",-32.93,27.78
"80,903","13/4/2024, 06:46",-29.93,31
"80,934","13/4/2024, 16:45",-28.56,29.78
"80,921","13/4/2024, 14:37",-26.33,27.67
"80,905","13/4/2024, 07:20",-26.2,28.06
"80,932","13/4/2024, 16:31",-33.96,25.63
"80,856","12/4/2024, 13:05",-25.96,28.21
"80,882","12/4/2024, 20:48",-26.08,28.22
"80,857","12/4/2024, 15:06",-25.72,28.41
"80,543","7/4/2024, 21:02",-26.03,28.19
"83,392","24/5/2024, 09:43",12.99,77.7
"80,864","12/4/2024, 16:54",-25.72,28.41
"80,863","12/4/2024, 16:54",-29.92,30.95
"80,859","12/4/2024, 16:28",-26.17,27.71
"80,874","12/4/2024, 19:38",-26.35,28.37
"83,977","3/6/2024, 08:08",-33.97,25.55
"83,891","1/6/2024, 10:14",-26.14,27.93
"80,885","12/4/2024, 22:04",-24.97,27.26
"80,875","12/4/2024, 19:39",-26.35,28.36
"80,861","12/4/2024, 16:36",-25.61,27.31
"80,868","12/4/2024, 17:51",-31.15,29.46
"80,860","12/4/2024, 16:33",-34.09,18.44
"80,862","12/4/2024, 16:37",-31.64,28.62
"80,888","12/4/2024, 22:54",-26.21,27.87
"80,878","12/4/2024, 20:08",-26.41,27.84
"80,870","12/4/2024, 18:02",-29.61,30.34
"84,007","3/6/2024, 16:41",-26.5,28.34
"80,891","12/4/2024, 23:11",-28.75,31.89
"83,994","3/6/2024, 13:49",-25.76,28.23
"83,996","3/6/2024, 14:07",-24.52,28.71
"83,974","3/6/2024, 08:01",-33.97,25.55
"84,005","3/6/2024, 16:38",-26.22,28
"80,916","13/4/2024, 12:04",-25.89,29.23
"80,909","13/4/2024, 08:50",-25.99,28.08
"80,901","13/4/2024, 06:02",-26.2,28.05
"80,913","13/4/2024, 11:24",-26.21,28.28
"80,914","13/4/2024, 11:34",-25.75,28.13
"80,902","13/4/2024, 06:35",-28.41,32.19
"80,910","13/4/2024, 09:11",-25.72,28.41
"80,926","13/4/2024, 15:19",-26.07,28.04
"80,919","13/4/2024, 13:41",-29.95,30.94
"80,908","13/4/2024, 08:00",-29.93,31
"80,906","13/4/2024, 07:37",-29.87,30.9
"80,907","13/4/2024, 07:59",-29.93,31
"80,929","13/4/2024, 15:50",-28.74,31.89
"80,925","13/4/2024, 15:10",-26.06,28.06
"80,911","13/4/2024, 09:15",-25.41,28.28
"80,917","13/4/2024, 12:21",-25.75,28.2
"80,915","13/4/2024, 11:38",-26.59,27.84
"80,922","13/4/2024, 14:44",-22.97,30.5
"80,918","13/4/2024, 12:59",-29.84,31
"80,912","13/4/2024, 11:20",-29.17,26.18
"80,924","13/4/2024, 15:09",-34.16,18.99
"80,933","13/4/2024, 16:38",-29.84,31
"80,928","13/4/2024, 15:49",-26.11,28.11
"80,904","13/4/2024, 07:02",-25.86,28.24
"80,930","13/4/2024, 16:02",-26.13,28.1
"80,923","13/4/2024, 14:50",-27.38,31.61
"80,927","13/4/2024, 15:30",-26.1,28.06
"80,936","13/4/2024, 17:16",-26.17,28.1
"80,937","13/4/2024, 17:30",-25.67,28.24
"80,931","13/4/2024, 16:09",-33.99,18.56
"80,935","13/4/2024, 17:14",-26.34,28.43
"80,938","13/4/2024, 18:17",-29.9,31.03
"80,920","13/4/2024, 14:04",-25.76,28.32
"80,955","13/4/2024, 23:08",-28.74,31.89
"80,939","13/4/2024, 18:41",-34.05,18.6
"80,944","13/4/2024, 19:16",-33.35,26.5
"80,952","13/4/2024, 22:03",-31.95,28.42
"80,982","14/4/2024, 14:41",-26.03,28.08
"80,963","14/4/2024, 08:01",-29.57,30.39
"80,956","14/4/2024, 03:05",-26.07,28.04
"80,958","14/4/2024, 03:25",-28.41,32.19
"80,965","14/4/2024, 08:47",-28.24,28.31
"80,964","14/4/2024, 08:05",-29.8,30.62
"80,946","13/4/2024, 19:55",-28.75,32.05
"80,949","13/4/2024, 20:30",-26.59,27.84
"80,960","14/4/2024, 06:37",-30.03,30.89
"80,950","13/4/2024, 20:45",-33.99,18.56
"83,393","24/5/2024, 09:44",-26.27,28.18
"80,954","13/4/2024, 22:50",-25.78,28.26
"80,968","14/4/2024, 10:09",-29.9,30.88
"80,947","13/4/2024, 20:05",-26.3,28.44
"80,953","13/4/2024, 22:43",-33.8,25.59
"80,945","13/4/2024, 19:49",-30.26,29.94
"80,962","14/4/2024, 06:59",-28.23,28.31
"80,961","14/4/2024, 06:46",-28.74,31.89
"80,957","14/4/2024, 03:17",-29.84,31.02
"80,966","14/4/2024, 09:13",-26.14,27.99
"80,967","14/4/2024, 09:25",-25.51,30.97
"80,971","14/4/2024, 10:16",-29.9,30.88
"80,959","14/4/2024, 03:34",-33.92,18.42
"80,970","14/4/2024, 10:15",-29.9,30.88
"80,972","14/4/2024, 10:19",-29.9,30.88
"80,973","14/4/2024, 10:27",-25.74,28.53
"80,974","14/4/2024, 12:24",-30.03,30.91
"83,936","2/6/2024, 13:37",24.19,113.4
"80,985","14/4/2024, 15:26",-29.65,31.03
"80,978","14/4/2024, 13:22",-34.03,18.45
"80,988","14/4/2024, 15:49",-22.97,30.47
"80,989","14/4/2024, 15:50",-28.23,28.31
"80,984","14/4/2024, 15:21",-25.41,28.27
"80,986","14/4/2024, 15:30",-25.63,28.14
"80,979","14/4/2024, 13:42",-25.86,28.19
"80,990","14/4/2024, 16:48",-26.34,28.14
"80,987","14/4/2024, 15:31",-24.04,30.27
"80,991","14/4/2024, 17:08",-27.43,32.1
"80,992","14/4/2024, 17:20",-28.74,31.89
"80,981","14/4/2024, 14:13",-28.02,32.26
"80,975","14/4/2024, 12:38",-26.18,28.18
"83,395","24/5/2024, 09:54",-25.75,28.21
"80,980","14/4/2024, 14:11",-26.59,27.84
"81,007","14/4/2024, 22:10",-29.85,30.98
"80,997","14/4/2024, 19:12",-33.01,17.94
"83,396","24/5/2024, 10:06",-25.83,28.26
"81,010","14/4/2024, 23:36",-26.53,29.98
"80,993","14/4/2024, 17:32",-26.29,28.12
"80,999","14/4/2024, 20:00",-29.86,31.04
"81,018","15/4/2024, 09:17",-29.62,31.1
"80,995","14/4/2024, 18:15",-26.17,28.04
"81,005","14/4/2024, 21:48",-29.59,31.14
"81,000","14/4/2024, 20:05",-30.86,29.86
"81,017","15/4/2024, 09:12",-33.87,18.69
"81,011","15/4/2024, 03:39",-26.25,28.05
"81,009","14/4/2024, 22:50",-29.78,30.97
"81,013","15/4/2024, 03:53",-28.74,31.89
"81,027","15/4/2024, 11:38",-26.1,27.89
"81,001","14/4/2024, 20:09",-25.95,28.12
"81,002","14/4/2024, 20:11",-30.28,30.76
"80,996","14/4/2024, 18:30",-27.87,30.16
"81,014","15/4/2024, 06:07",-25.82,28.27
"81,019","15/4/2024, 09:23",-33.98,18.44
"81,015","15/4/2024, 07:34",-26.29,27.95
"80,998","14/4/2024, 19:13",-26.11,27.89
"81,003","14/4/2024, 20:35",-26.29,28.23
"81,008","14/4/2024, 22:16",-25.77,28.34
"81,021","15/4/2024, 10:06",-25.81,28.76
"81,006","14/4/2024, 21:59",-26.32,28.09
"81,022","15/4/2024, 10:45",-26.15,28.16
"81,012","15/4/2024, 03:40",-25.51,27.22
"81,026","15/4/2024, 11:24",-26.08,28.33
"81,023","15/4/2024, 11:01",-33.99,22.48
"81,020","15/4/2024, 09:58",-33.77,18.96
"81,024","15/4/2024, 11:14",-34.15,19.02
"81,025","15/4/2024, 11:21",-26.24,28.07
"81,030","15/4/2024, 12:25",-26.98,24.75
"81,028","15/4/2024, 11:51",-27.38,31.61
"81,063","15/4/2024, 21:25",-33.79,25.63
"81,004","14/4/2024, 20:46",-26.09,27.87
"81,032","15/4/2024, 12:49",-24.65,28.59
"83,897","1/6/2024, 13:24",-26.06,28.06
"73,171","22/1/2024, 00:58",-28.53,28.8
"81,033","15/4/2024, 12:51",-25.7,28.33
"83,934","2/6/2024, 12:00",-26.14,27.92
"81,034","15/4/2024, 12:56",-25.8,31.01
"73,063","19/1/2024, 23:03",-26.18,28.1
"81,180","18/4/2024, 08:50",-33.87,18.69
"81,035","15/4/2024, 13:06",-26.1,28.06
"81,036","15/4/2024, 13:21",-29.62,31.1
"81,052","15/4/2024, 18:13",-33.95,18.47
"81,040","15/4/2024, 14:26",-26.03,28.11
"81,041","15/4/2024, 15:32",-26.04,28.02
"81,064","15/4/2024, 21:44",-25.41,28.28
"81,048","15/4/2024, 17:55",-25.62,28.01
"81,044","15/4/2024, 16:49",-26.53,29.09
"81,042","15/4/2024, 16:34",-33.88,18.54
"81,047","15/4/2024, 17:51",-25.42,30.96
"81,055","15/4/2024, 18:48",-32.84,27.29
"81,039","15/4/2024, 13:51",-25.72,28.34
"81,050","15/4/2024, 18:06",-25.72,28.4
"81,067","16/4/2024, 07:37",-26.36,28.12
"81,062","15/4/2024, 21:13",-25.69,28.13
"81,059","15/4/2024, 19:57",-26.33,28.19
"81,038","15/4/2024, 13:51",-25.74,28.14
"81,046","15/4/2024, 17:26",-26.19,28.27
"81,029","15/4/2024, 12:18",-33.99,22.48
"81,043","15/4/2024, 16:48",-26.65,28.61
"81,057","15/4/2024, 19:21",-26.14,27.92
"81,045","15/4/2024, 17:21",-28.41,32.19
"81,053","15/4/2024, 18:14",-26.09,28.08
"81,065","16/4/2024, 04:45",-28.41,32.19
"81,051","15/4/2024, 18:11",-28.32,23.07
"81,054","15/4/2024, 18:21",-26.26,27.83
"81,058","15/4/2024, 19:44",-29.87,30.9
"81,056","15/4/2024, 18:52",-30.02,30.91
"81,049","15/4/2024, 17:55",-28.32,23.07
"81,061","15/4/2024, 20:00",-25.78,28.73
"81,068","16/4/2024, 08:03",-29.84,30.9
"81,066","16/4/2024, 07:15",-33.96,18.54
"81,071","16/4/2024, 08:46",-26.17,27.93
"81,070","16/4/2024, 08:45",-33.87,18.69
"81,072","16/4/2024, 09:08",-26.31,27.94
"81,073","16/4/2024, 09:33",-29.88,31.03
"81,114","17/4/2024, 02:45",-28.41,32.19
"81,060","15/4/2024, 19:59",-27.01,29.87
"81,081","16/4/2024, 11:57",-33.92,18.5
"81,097","16/4/2024, 16:14",-26.6,27.81
"81,077","16/4/2024, 10:53",-30.69,26.71
"81,106","16/4/2024, 19:37",-26.12,28.08
"81,090","16/4/2024, 14:53",-29.88,31.03
"81,074","16/4/2024, 09:35",-29.86,31.02
"81,078","16/4/2024, 11:11",-26.15,28.08
"81,086","16/4/2024, 14:28",-25.74,27.27
"81,093","16/4/2024, 15:39",-26.11,28
"81,085","16/4/2024, 14:28",-29.34,31.3
"81,075","16/4/2024, 09:48",-25.37,28.26
"81,079","16/4/2024, 11:33",-26.01,28.11
"81,095","16/4/2024, 15:50",-26.18,28.12
"80,994","14/4/2024, 18:14",-26.04,27.97
"81,080","16/4/2024, 11:54",-30.55,29.42
"81,092","16/4/2024, 15:13",-26.6,27.84
"81,089","16/4/2024, 14:48",-33.56,18.49
"81,076","16/4/2024, 10:04",-29.67,31
"81,084","16/4/2024, 14:15",-25.94,28.02
"81,082","16/4/2024, 12:16",-34.08,18.86
"81,087","16/4/2024, 14:37",-29.11,26.2
"81,083","16/4/2024, 13:30",-26.26,28.12
"81,094","16/4/2024, 15:44",-28.9,31.46
"81,104","16/4/2024, 19:12",-28.41,32.19
"81,099","16/4/2024, 17:28",-25.7,28.31
"81,096","16/4/2024, 16:01",-28.71,24.79
"81,098","16/4/2024, 16:31",-29.88,30.98
"81,103","16/4/2024, 18:57",-29.62,31.11
"81,102","16/4/2024, 18:52",-26.22,28
"81,105","16/4/2024, 19:30",-34.04,18.46
"81,107","16/4/2024, 19:42",-26.15,27.84
"81,109","16/4/2024, 20:43",-26.06,28.24
"81,110","16/4/2024, 21:06",-29.62,31.11
"81,112","16/4/2024, 23:48",-33.96,22.48
"81,113","17/4/2024, 00:41",-33.99,18.48
"81,088","16/4/2024, 14:41",-26.07,28.04
"81,115","17/4/2024, 03:15",-28.74,31.89
"81,108","16/4/2024, 20:19",-26.33,27.67
"81,121","17/4/2024, 08:57",-25.65,28.75
"81,138","17/4/2024, 12:41",-26.04,28.06
"81,124","17/4/2024, 09:03",-29.84,31.03
"81,129","17/4/2024, 11:08",-26.68,27.93
"81,117","17/4/2024, 06:34",-24.79,28.46
"81,116","17/4/2024, 06:25",-26.2,28.04
"81,126","17/4/2024, 10:07",-26.26,28.27
"81,125","17/4/2024, 09:23",-26.14,28.04
"81,118","17/4/2024, 08:06",-33.87,18.69
"81,123","17/4/2024, 09:00",-26.41,28.12
"81,119","17/4/2024, 08:23",-26.41,28.12
"81,132","17/4/2024, 11:58",-25.75,28.17
"81,135","17/4/2024, 12:28",-26.14,28.07
"81,144","17/4/2024, 13:47",-26.21,28.03
"81,136","17/4/2024, 12:30",-26.14,28.07
"81,133","17/4/2024, 12:10",-25.63,28.08
"81,127","17/4/2024, 10:15",-26.23,28.39
"81,120","17/4/2024, 08:43",-25.33,28.28
"81,128","17/4/2024, 11:02",-34.04,18.68
"81,140","17/4/2024, 12:52",-25.75,28.24
"81,137","17/4/2024, 12:36",-26.11,28.16
"81,142","17/4/2024, 13:37",-34.05,18.49
"81,167","17/4/2024, 20:16",-25.93,28.02
"81,131","17/4/2024, 11:44",-27.38,31.58
"81,143","17/4/2024, 13:40",-26.06,28.89
"81,141","17/4/2024, 12:54",-25.75,28.24
"81,139","17/4/2024, 12:42",-26.16,28.18
"81,146","17/4/2024, 14:45",-29.12,26.22
"81,145","17/4/2024, 14:14",-26.11,27.78
"81,157","17/4/2024, 17:33",-33.95,25.57
"81,160","17/4/2024, 18:28",-28.74,31.89
"81,147","17/4/2024, 14:53",-25.75,28.29
"81,168","17/4/2024, 20:56",-34.14,18.33
"81,158","17/4/2024, 17:56",-22.9,30.53
"81,169","17/4/2024, 21:35",-26.13,28.04
"81,151","17/4/2024, 15:42",-29.62,31.11
"81,154","17/4/2024, 16:39",-33.91,18.45
"83,901","1/6/2024, 16:02",-33.92,18.42
"81,152","17/4/2024, 15:44",-26.03,28.08
"81,153","17/4/2024, 15:57",-29.62,31.11
"81,161","17/4/2024, 18:47",-23.11,29.81
"81,162","17/4/2024, 18:47",-25.75,28.34
"81,166","17/4/2024, 20:00",-23.84,29.35
"81,165","17/4/2024, 19:20",-34.03,18.65
"81,188","18/4/2024, 11:01",-26.14,27.8
"81,172","18/4/2024, 04:19",-34.78,150.7
"81,186","18/4/2024, 10:34",-26.41,28.11
"81,232","18/4/2024, 23:25",-29.85,31
"81,173","18/4/2024, 06:18",-29.79,30.83
"81,191","18/4/2024, 11:26",-26.18,28.01
"83,903","1/6/2024, 16:21",-27.88,26.8
"81,181","18/4/2024, 09:00",-28.94,31.77
"81,184","18/4/2024, 10:00",-26.13,28.15
"81,178","18/4/2024, 08:30",-25.98,28.01
"81,183","18/4/2024, 09:43",-25.79,28.28
"81,177","18/4/2024, 08:27",-25.51,28.06
"81,174","18/4/2024, 07:08",-26.36,28.23
"81,190","18/4/2024, 11:19",-26.59,27.84
"81,193","18/4/2024, 11:40",-26.19,27.7
"81,179","18/4/2024, 08:39",-25.75,28.24
"81,187","18/4/2024, 10:52",-23.91,29.45
"81,175","18/4/2024, 07:22",-28.53,28.83
"81,189","18/4/2024, 11:13",-26.12,27.94
"81,185","18/4/2024, 10:09",-25.63,28.38
"81,182","18/4/2024, 09:06",-25.75,28.24
"81,197","18/4/2024, 13:02",-27.76,30.05
"83,930","2/6/2024, 09:00",-26.16,28.17
"81,195","18/4/2024, 12:42",-25.86,28.2
"81,194","18/4/2024, 12:15",-29.91,30.99
"81,196","18/4/2024, 12:56",-26.15,27.92
"81,176","18/4/2024, 07:56",-29.53,31.23
"83,401","24/5/2024, 11:40",-26.15,28.4
"81,192","18/4/2024, 11:34",-25.95,28.12
"81,198","18/4/2024, 13:35",-26.64,27.87
"81,216","18/4/2024, 18:09",-26.24,28.01
"81,244","19/4/2024, 08:05",-34.04,18.46
"81,230","18/4/2024, 23:10",-26.14,27.85
"81,224","18/4/2024, 19:36",-33.88,18.51
"81,235","19/4/2024, 03:01",-31.05,30.21
"81,236","19/4/2024, 03:07",-28.41,32.18
"81,250","19/4/2024, 09:06",-29.73,31.03
"81,237","19/4/2024, 04:55",-28.74,31.89
"81,242","19/4/2024, 07:42",-26.07,28.09
"81,225","18/4/2024, 20:06",-25.56,28.06
"81,246","19/4/2024, 08:09",-26.2,27.95
"81,226","18/4/2024, 20:21",-26.25,27.83
"81,227","18/4/2024, 20:45",-28.75,32.05
"81,255","19/4/2024, 10:29",-25.86,25.65
"81,231","18/4/2024, 23:14",-25.55,28.08
"81,256","19/4/2024, 10:32",-26.19,27.7
"81,243","19/4/2024, 07:46",-24.08,29.2
"81,239","19/4/2024, 06:34",-31.89,26.87
"81,248","19/4/2024, 08:22",-24.46,28.78
